Block,Latitude,Longitude,AddressAccuracy,NumMosquitos,Day_of_week,Day_of_month,Week,Month,Year,DaytimeLength,Tavg,Depart,Heat,Cool,PrecipTotal,SeaLevel,ResultSpeed,ResultDir,RelativeHumidity,DewPointDepression,WnvPresent,Wnv_percent_yearly,Wnv_percent_seasonal,Wnv_percent_monthly,Wnv_percent_weekly,Sevenday_lag,Fourteenday_lag,Twentyoneday_lag,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Season_Fall,Season_Spring,Season_Summer,Month_Name_Aug,Month_Name_July,Month_Name_June,Month_Name_Oct,Month_Name_Sep
79,41.754292,-87.590773,9,1,0,24,39,9,2007,12.05,80.0,18.0,0.0,15.0,0.0,29.985,10.7,19.0,55.22,17.5,0,6.661966866408178,3.1542056074766354,3.816793893129771,0.5847953216374269,0.6535947712418301,0.6535947712418301,0.6535947712418301,1,0,0,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,1,0,24,39,9,2007,12.05,80.0,18.0,0.0,15.0,0.0,29.985,10.7,19.0,55.22,17.5,0,6.661966866408178,3.1542056074766354,3.816793893129771,0.5847953216374269,0.6535947712418301,0.6535947712418301,0.6535947712418301,0,1,0,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,3,3,28,22,5,2009,14.55,58.75,-5.0,6.0,0.0,0.0,29.755000000000003,6.8,29.5,75.43,7.75,0,0.9890681936491411,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0
79,41.754292,-87.590773,9,1,1,2,23,6,2009,15.01,54.75,-10.0,10.0,0.0,0.09,30.08,7.85,3.0,73.65,8.25,0,0.9890681936491411,0.9859154929577465,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0
79,41.754292,-87.590773,9,2,4,12,24,6,2009,15.11,61.25,-6.0,3.5,0.0,0.001,29.95,4.7,6.5,64.06,12.25,0,0.9890681936491411,0.9859154929577465,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0
79,41.754292,-87.590773,9,1,4,26,26,6,2009,15.13,78.25,7.0,0.0,13.5,0.0,29.84,6.4,4.0,54.49,17.75,0,0.9890681936491411,0.9859154929577465,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0
79,41.754292,-87.590773,9,4,4,26,26,6,2009,15.13,78.25,7.0,0.0,13.5,0.0,29.84,6.4,4.0,54.49,17.75,0,0.9890681936491411,0.9859154929577465,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0
79,41.754292,-87.590773,9,6,0,6,28,7,2009,15.07,73.5,1.0,0.0,8.5,0.0,29.85,5.85,30.5,50.5,19.5,0,0.9890681936491411,0.9859154929577465,0.8025682182985554,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,2,4,17,29,7,2009,14.54,63.75,-10.0,1.0,0.0,0.0005,29.865,10.35,29.5,64.37,12.25,0,0.9890681936491411,0.9859154929577465,0.8025682182985554,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,1,4,24,30,7,2009,14.42,72.25,-2.0,0.0,7.5,0.165,29.825,8.8,23.0,64.24,12.75,0,0.9890681936491411,0.9859154929577465,0.8025682182985554,2.4390243902439024,2.4390243902439024,2.4390243902439024,2.4390243902439024,0,1,0,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,1,4,31,31,7,2009,14.29,70.75,-4.0,0.0,6.0,0.0,29.93,6.050000000000001,26.5,56.44,16.25,0,0.9890681936491411,0.9859154929577465,0.8025682182985554,1.7647058823529411,-1.5915667631252584,0.847457627118644,0.847457627118644,0,1,0,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,2,3,13,33,8,2009,13.59,73.75,0.0,0.0,9.0,0.0,30.095,1.75,15.0,51.94,18.75,0,0.9890681936491411,0.9859154929577465,2.7439024390243905,2.197802197802198,2.197802197802198,2.197802197802198,2.197802197802198,0,1,0,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,1,3,27,35,8,2009,13.23,64.25,-6.0,0.5,0.0,1.0699999999999998,30.075,9.9,7.5,87.63,3.75,0,0.9890681936491411,0.9859154929577465,2.7439024390243905,5.882352941176471,0.0,-2.197802197802198,0.0,0,1,0,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,1,3,17,38,9,2009,12.25,61.75,-3.0,3.0,0.0,0.0,30.175,3.95,6.5,69.06,10.25,0,0.9890681936491411,1.1235955056179776,1.3089005235602094,1.3761467889908257,0.0,-1.9230769230769231,0.0,1,0,0,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,1,3,30,26,6,2011,15.12,75.75,2.0,0.0,11.0,0.0155,29.995,8.7,16.5,61.33,14.25,0,2.787068004459309,2.1455938697318007,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0
79,41.754292,-87.590773,9,1,0,11,28,7,2011,15.02,79.75,7.0,0.0,15.0,0.26,29.815,5.4,24.5,73.43,9.25,0,2.787068004459309,2.1455938697318007,1.8656716417910448,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,6,4,15,28,7,2011,14.57,78.5,5.0,0.0,14.0,0.0005,29.97,5.800000000000001,9.5,53.09,18.5,0,2.787068004459309,2.1455938697318007,1.8656716417910448,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,2,0,25,30,7,2011,14.4,81.0,7.0,0.0,16.5,0.005,29.9,2.75,33.5,61.45,14.5,0,2.787068004459309,2.1455938697318007,1.8656716417910448,3.690036900369004,1.9867549668874174,1.9867549668874174,1.9867549668874174,0,1,0,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,2,0,25,30,7,2011,14.4,81.0,7.0,0.0,16.5,0.005,29.9,2.75,33.5,61.45,14.5,0,2.787068004459309,2.1455938697318007,1.8656716417910448,3.690036900369004,1.9867549668874174,1.9867549668874174,1.9867549668874174,0,0,1,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,1,4,12,32,8,2011,14.02,72.0,-2.0,0.0,7.5,0.0,29.935,8.25,19.0,61.4,14.0,0,2.787068004459309,2.1455938697318007,3.956043956043956,6.086956521739131,2.961956521739131,0.2536231884057978,6.086956521739131,0,1,0,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,1,4,19,33,8,2011,13.45,76.0,5.0,0.0,11.5,0.0,29.880000000000003,4.0,13.5,63.0,13.5,0,2.787068004459309,2.1455938697318007,3.956043956043956,2.7777777777777777,-3.309178743961353,-0.3472222222222223,-3.0555555555555554,1,0,0,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,1,4,26,34,8,2011,13.26,71.5,1.0,0.0,6.5,0.0,29.975,1.5499999999999998,23.0,62.45,13.5,0,2.787068004459309,2.1455938697318007,3.956043956043956,3.8461538461538463,1.0683760683760686,-2.2408026755852846,0.7211538461538463,0,1,0,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,1,4,26,34,8,2011,13.26,71.5,1.0,0.0,6.5,0.0,29.975,1.5499999999999998,23.0,62.45,13.5,0,2.787068004459309,2.1455938697318007,3.956043956043956,3.8461538461538463,1.0683760683760686,-2.2408026755852846,0.7211538461538463,0,0,0,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,1,3,1,35,9,2011,13.1,83.0,14.0,0.0,18.0,0.0,29.9,5.5,21.0,66.06,12.5,0,2.787068004459309,4.4989775051124745,4.4989775051124745,7.216494845360825,6.451612903225806,6.451612903225806,6.451612903225806,0,1,0,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,2,3,1,35,9,2011,13.1,83.0,14.0,0.0,18.0,0.0,29.9,5.5,21.0,66.06,12.5,0,2.787068004459309,4.4989775051124745,4.4989775051124745,7.216494845360825,6.451612903225806,6.451612903225806,6.451612903225806,0,0,1,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,1,0,12,37,9,2011,12.41,75.0,10.0,0.0,10.0,0.0,29.905,9.85,23.0,57.53,16.0,0,2.787068004459309,4.4989775051124745,4.4989775051124745,3.7656903765690375,4.6875,4.6875,4.6875,0,1,0,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,2,0,12,37,9,2011,12.41,75.0,10.0,0.0,10.0,0.0,29.905,9.85,23.0,57.53,16.0,0,2.787068004459309,4.4989775051124745,4.4989775051124745,3.7656903765690375,4.6875,4.6875,4.6875,0,0,1,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,9,4,16,37,9,2011,12.28,52.75,-12.0,12.0,0.0,0.0,30.33,2.0,10.5,59.42,13.75,1,2.787068004459309,4.4989775051124745,4.4989775051124745,3.7656903765690375,2.7027027027027026,-5.8687258687258685,-1.1434511434511436,0,1,0,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,1,4,23,38,9,2011,12.08,55.0,-6.0,10.0,0.0,0.01,30.055,5.0,36.0,68.96,10.0,0,2.787068004459309,4.4989775051124745,4.4989775051124745,6.0,3.2972972972972974,6.0,-2.571428571428571,0,0,1,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,1,4,30,39,9,2011,11.48,51.75,-8.0,13.0,0.0,0.13,30.005000000000003,15.0,34.0,67.93,10.25,0,2.787068004459309,4.4989775051124745,4.4989775051124745,0.0,-6.0,-2.7027027027027026,0.0,0,0,1,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,1,4,7,23,6,2013,15.07,60.5,-6.0,4.5,0.0,0.0005,29.92,9.15,2.5,55.52,16.0,0,9.66958211856171,8.752327746741155,0.2638522427440633,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0
79,41.754292,-87.590773,9,1,4,7,23,6,2013,15.07,60.5,-6.0,4.5,0.0,0.0005,29.92,9.15,2.5,55.52,16.0,0,9.66958211856171,8.752327746741155,0.2638522427440633,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0
79,41.754292,-87.590773,9,6,4,14,24,6,2013,15.12,66.75,-1.0,0.0,2.0,0.0,30.045,6.3,5.5,55.88,16.25,0,9.66958211856171,8.752327746741155,0.2638522427440633,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0
79,41.754292,-87.590773,9,7,4,28,26,6,2013,15.12,75.25,4.0,0.0,10.5,0.0805,29.625,9.75,30.0,60.19,14.75,0,9.66958211856171,8.752327746741155,0.2638522427440633,0.9345794392523364,2.1739130434782608,2.1739130434782608,2.1739130434782608,0,1,0,0,0,1,0,0,1,0,0
79,41.754292,-87.590773,9,1,4,28,26,6,2013,15.12,75.25,4.0,0.0,10.5,0.0805,29.625,9.75,30.0,60.19,14.75,0,9.66958211856171,8.752327746741155,0.2638522427440633,0.9345794392523364,2.1739130434782608,2.1739130434782608,2.1739130434782608,0,0,1,0,0,1,0,0,1,0,0
79,41.754292,-87.590773,9,5,4,12,28,7,2013,15.01,70.75,-2.0,0.0,6.0,0.0,30.095,4.05,8.0,54.42,17.25,0,9.66958211856171,8.752327746741155,4.590818363273453,3.0172413793103448,5.263157894736842,3.089244851258581,5.263157894736842,0,1,0,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,9,4,12,28,7,2013,15.01,70.75,-2.0,0.0,6.0,0.0,30.095,4.05,8.0,54.42,17.25,0,9.66958211856171,8.752327746741155,4.590818363273453,3.0172413793103448,5.263157894736842,3.089244851258581,5.263157894736842,0,0,1,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,52,4,19,29,7,2013,14.5,84.75,10.0,0.0,20.0,0.2905,29.825,13.35,24.5,60.35,15.25,0,9.66958211856171,8.752327746741155,4.590818363273453,10.0,4.736842105263158,10.0,7.826086956521739,0,1,0,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,10,4,19,29,7,2013,14.5,84.75,10.0,0.0,20.0,0.2905,29.825,13.35,24.5,60.35,15.25,0,9.66958211856171,8.752327746741155,4.590818363273453,10.0,4.736842105263158,10.0,7.826086956521739,0,0,1,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,9,3,25,30,7,2013,14.4,69.25,-5.0,0.0,4.5,0.0,30.05,3.4,23.0,56.23,16.25,0,9.66958211856171,8.752327746741155,4.590818363273453,1.550387596899225,1.550387596899225,1.550387596899225,1.550387596899225,0,1,0,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,6,3,25,30,7,2013,14.4,69.25,-5.0,0.0,4.5,0.0,30.05,3.4,23.0,56.23,16.25,0,9.66958211856171,8.752327746741155,4.590818363273453,1.550387596899225,1.550387596899225,1.550387596899225,1.550387596899225,0,0,1,0,0,1,0,1,0,0,0
79,41.754292,-87.590773,9,1,3,1,31,8,2013,14.26,71.25,-2.0,0.0,6.5,0.0,29.95,6.9,29.5,57.54,15.75,0,9.66958211856171,8.752327746741155,16.00547195622435,8.974358974358974,7.4239713774597496,8.974358974358974,8.974358974358974,1,0,0,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,6,3,1,31,8,2013,14.26,71.25,-2.0,0.0,6.5,0.0,29.95,6.9,29.5,57.54,15.75,0,9.66958211856171,8.752327746741155,16.00547195622435,8.974358974358974,7.4239713774597496,8.974358974358974,8.974358974358974,0,1,0,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,45,3,8,32,8,2013,14.11,72.75,-1.0,0.0,8.0,0.0,29.97,9.55,5.0,54.7,17.25,0,9.66958211856171,8.752327746741155,16.00547195622435,18.072289156626507,9.097930182267532,16.521901559727283,18.072289156626507,0,1,0,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,4,3,8,32,8,2013,14.11,72.75,-1.0,0.0,8.0,0.0,29.97,9.55,5.0,54.7,17.25,0,9.66958211856171,8.752327746741155,16.00547195622435,18.072289156626507,9.097930182267532,16.521901559727283,18.072289156626507,0,0,1,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,3,3,15,33,8,2013,13.55,65.25,-7.0,0.0,0.5,0.0,30.13,4.35,23.0,61.09,13.75,0,9.66958211856171,8.752327746741155,16.00547195622435,12.857142857142858,-5.215146299483651,3.8827838827838814,11.30675526024363,0,1,0,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,9,3,22,34,8,2013,13.37,72.75,2.0,0.0,8.0,0.295,30.05,2.0,23.5,80.77,6.25,0,9.66958211856171,8.752327746741155,16.00547195622435,18.954248366013072,6.097105508870216,0.8819592093865651,9.979889391654098,0,1,0,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,5,3,29,35,8,2013,13.18,77.75,8.0,0.0,13.0,0.0,30.005000000000003,4.05,10.0,63.77,13.25,0,9.66958211856171,8.752327746741155,16.00547195622435,22.413793103448278,3.4595447374352055,9.556650246305422,4.341503946821771,0,1,0,0,0,1,1,0,0,0,0
79,41.754292,-87.590773,9,1,4,6,36,9,2013,12.57,72.5,5.0,0.0,8.0,0.0,30.11,4.5,18.5,57.2,16.0,0,9.66958211856171,12.975391498881432,12.975391498881432,19.37984496124031,19.379844961240313,19.379844961240313,19.379844961240313,0,1,0,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,1,3,12,37,9,2013,12.41,72.5,7.0,0.0,7.5,0.0305,29.975,6.9,34.5,61.46,14.0,0,9.66958211856171,12.975391498881432,12.975391498881432,16.129032258064516,16.129032258064516,-6.284760845383762,-2.825216107948556,0,1,0,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,2,3,19,38,9,2013,12.19,76.75,14.0,0.0,12.0,0.4205,29.87,8.05,16.0,71.9,9.75,0,9.66958211856171,12.975391498881432,12.975391498881432,8.49056603773585,-7.638466220328667,8.49056603773585,-13.923227065712428,0,1,0,1,0,0,0,0,0,0,1
79,41.754292,-87.590773,9,2,3,26,39,9,2013,11.59,63.75,3.0,1.0,0.0,0.0,30.04,3.95,8.5,65.57,11.75,0,9.66958211856171,12.975391498881432,12.975391498881432,4.545454545454546,-3.9451114922813035,-11.58357771260997,4.545454545454546,0,1,0,1,0,0,0,0,0,0,1
20,41.692555,-87.598865,8,1,4,29,26,6,2007,15.12,63.25,-8.0,1.5,0.0,0.0,30.12,7.5,2.0,75.84,7.75,0,6.661966866408178,8.282208588957054,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0
20,41.692555,-87.598865,8,1,4,29,26,6,2007,15.12,63.25,-8.0,1.5,0.0,0.0,30.12,7.5,2.0,75.84,7.75,0,6.661966866408178,8.282208588957054,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0
20,41.692555,-87.598865,8,1,2,11,28,7,2007,15.02,69.75,-3.0,0.0,5.0,0.0,29.925,8.95,30.0,51.35,18.75,0,6.661966866408178,8.282208588957054,0.6521739130434783,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0
20,41.692555,-87.598865,8,4,2,11,28,7,2007,15.02,69.75,-3.0,0.0,5.0,0.0,29.925,8.95,30.0,51.35,18.75,0,6.661966866408178,8.282208588957054,0.6521739130434783,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0
20,41.692555,-87.598865,8,1,2,11,28,7,2007,15.02,69.75,-3.0,0.0,5.0,0.0,29.925,8.95,30.0,51.35,18.75,0,6.661966866408178,8.282208588957054,0.6521739130434783,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,1,0,0,0
20,41.692555,-87.598865,8,1,2,18,29,7,2007,14.52,77.0,3.0,0.0,12.0,1.235,29.835,9.7,24.0,75.08,8.5,0,6.661966866408178,8.282208588957054,0.6521739130434783,0.6666666666666666,0.8620689655172413,0.8620689655172413,0.8620689655172413,0,1,0,0,0,1,0,1,0,0,0
20,41.692555,-87.598865,8,2,2,1,31,8,2007,14.26,80.25,8.0,0.0,15.5,0.0,29.99,2.8,11.0,54.77,17.75,0,6.661966866408178,8.282208588957054,12.036336109008326,4.9046321525885554,-8.985360928823825,4.438284391373219,5.30035335689046,1,0,0,0,0,1,1,0,0,0,0
20,41.692555,-87.598865,8,2,2,1,31,8,2007,14.26,80.25,8.0,0.0,15.5,0.0,29.99,2.8,11.0,54.77,17.75,0,6.661966866408178,8.282208588957054,12.036336109008326,4.9046321525885554,-8.985360928823825,4.438284391373219,5.30035335689046,0,1,0,0,0,1,1,0,0,0,0
20,41.692555,-87.598865,8,3,3,2,31,8,2007,14.24,81.25,8.0,0.0,16.5,0.0,29.96,6.0,24.5,59.91,15.25,0,6.661966866408178,8.282208588957054,12.036336109008326,4.9046321525885554,3.6585365853658534,3.6585365853658534,3.6585365853658534,0,1,0,0,0,1,1,0,0,0,0
20,41.692555,-87.598865,8,5,1,7,32,8,2007,14.13,82.0,9.0,0.0,17.5,0.685,29.75,6.25,24.5,74.27,9.0,0,6.661966866408178,8.282208588957054,12.036336109008326,7.906976744186046,6.145251396648044,6.145251396648044,6.145251396648044,1,0,0,0,0,1,1,0,0,0,0
20,41.692555,-87.598865,8,6,1,7,32,8,2007,14.13,82.0,9.0,0.0,17.5,0.685,29.75,6.25,24.5,74.27,9.0,0,6.661966866408178,8.282208588957054,12.036336109008326,7.906976744186046,6.145251396648044,6.145251396648044,6.145251396648044,0,1,0,0,0,1,1,0,0,0,0
20,41.692555,-87.598865,8,9,2,15,33,8,2007,13.55,76.0,4.0,0.0,11.5,0.53,29.880000000000003,4.15,6.5,76.29,8.0,0,6.661966866408178,8.282208588957054,12.036336109008326,15.750915750915752,-15.185823283288212,8.925588065703684,-0.059772863120141295,1,0,0,0,0,1,1,0,0,0,0
20,41.692555,-87.598865,8,6,2,15,33,8,2007,13.55,76.0,4.0,0.0,11.5,0.53,29.880000000000003,4.15,6.5,76.29,8.0,0,6.661966866408178,8.282208588957054,12.036336109008326,15.750915750915752,-15.185823283288212,8.925588065703684,-0.059772863120141295,0,1,0,0,0,1,1,0,0,0,0
20,41.692555,-87.598865,8,7,1,21,34,8,2007,13.4,77.5,7.0,0.0,12.5,0.0055,29.9,3.65,17.5,77.74,7.5,1,6.661966866408178,8.282208588957054,12.036336109008326,17.16937354988399,17.12707182320442,10.981820426556377,17.12707182320442,1,0,0,0,0,1,1,0,0,0,0
20,41.692555,-87.598865,8,4,1,21,34,8,2007,13.4,77.5,7.0,0.0,12.5,0.0055,29.9,3.65,17.5,77.74,7.5,0,6.661966866408178,8.282208588957054,12.036336109008326,17.16937354988399,17.12707182320442,10.981820426556377,17.12707182320442,0,1,0,0,0,1,1,0,0,0,0
20,41.692555,-87.598865,8,3,4,24,34,8,2007,13.31,74.75,4.0,0.0,10.0,0.22,29.815,5.65,25.0,76.85,7.75,0,6.661966866408178,8.282208588957054,12.036336109008326,17.16937354988399,-6.740331491712707,13.259668508287293,13.259668508287293,1,0,0,0,0,1,1,0,0,0,0
20,41.692555,-87.598865,8,15,4,24,34,8,2007,13.31,74.75,4.0,0.0,10.0,0.22,29.815,5.65,25.0,76.85,7.75,0,6.661966866408178,8.282208588957054,12.036336109008326,17.16937354988399,-6.740331491712707,13.259668508287293,13.259668508287293,0,1,0,0,0,1,1,0,0,0,0
20,41.692555,-87.598865,8,2,2,5,36,9,2007,13.0,79.75,11.0,0.0,15.0,0.0005,29.950000000000003,6.4,19.0,55.67,17.25,0,6.661966866408178,3.1542056074766354,3.816793893129771,10.465116279069768,13.559322033898304,-13.976909850159668,-0.6666193886958389,1,0,0,1,0,0,0,0,0,0,1
20,41.692555,-87.598865,8,3,2,12,37,9,2007,12.41,56.25,-8.0,8.5,0.0,0.0,30.115,1.85,4.0,59.9,13.75,0,6.661966866408178,3.1542056074766354,3.816793893129771,3.9682539682539684,-9.591068065644336,3.968253968253968,-23.567977915804004,0,1,0,1,0,0,0,0,0,0,1
20,41.692555,-87.598865,8,2,2,19,38,9,2007,12.19,75.25,12.0,0.0,10.5,0.0,30.1,4.25,25.5,57.06,16.25,0,6.661966866408178,3.1542056074766354,3.816793893129771,0.5376344086021505,-2.8929851510496665,-12.484053216694003,1.0752688172043012,0,1,0,1,0,0,0,0,0,0,1
20,41.692555,-87.598865,8,1,0,24,39,9,2007,12.05,80.0,18.0,0.0,15.0,0.0,29.985,10.7,19.0,55.22,17.5,0,6.661966866408178,3.1542056074766354,3.816793893129771,0.5847953216374269,0.6535947712418301,0.6535947712418301,0.6535947712418301,0,1,0,1,0,0,0,0,0,0,1
20,41.692555,-87.598865,8,3,3,4,40,10,2007,11.37,68.0,10.0,0.0,3.5,0.0,30.035,4.25,17.0,65.48,12.0,0,6.661966866408178,3.1542056074766354,0.9950248756218906,1.1049723756906078,1.1049723756906076,1.1049723756906076,1.1049723756906076,1,0,0,1,0,0,0,0,0,1,0
20,41.692555,-87.598865,8,9,3,4,40,10,2007,11.37,68.0,10.0,0.0,3.5,0.0,30.035,4.25,17.0,65.48,12.0,0,6.661966866408178,3.1542056074766354,0.9950248756218906,1.1049723756906078,1.1049723756906076,1.1049723756906076,1.1049723756906076,0,1,0,1,0,0,0,0,0,1,0
10,41.721474,-87.648064,8,2,1,26,26,6,2007,15.13,81.5,10.0,0.0,16.5,0.0805,30.1,6.699999999999999,21.5,65.89,12.5,0,6.661966866408178,8.282208588957054,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0
10,41.721474,-87.648064,8,1,4,29,26,6,2007,15.12,63.25,-8.0,1.5,0.0,0.0,30.12,7.5,2.0,75.84,7.75,0,6.661966866408178,8.282208588957054,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,0
10,41.721474,-87.648064,8,1,4,29,26,6,2007,15.12,63.25,-8.0,1.5,0.0,0.0,30.12,7.5,2.0,75.84,7.75,0,6.661966866408178,8.282208588957054,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0
10,41.721474,-87.648064,8,2,0,2,27,7,2007,15.11,66.75,-6.0,0.0,2.0,0.0,30.215,6.65,13.0,54.86,16.75,0,6.661966866408178,8.282208588957054,0.6521739130434783,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0
10,41.721474,-87.648064,8,15,2,11,28,7,2007,15.02,69.75,-3.0,0.0,5.0,0.0,29.925,8.95,30.0,51.35,18.75,0,6.661966866408178,8.282208588957054,0.6521739130434783,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,1,0,0,0
10,41.721474,-87.648064,8,7,2,1,31,8,2007,14.26,80.25,8.0,0.0,15.5,0.0,29.99,2.8,11.0,54.77,17.75,0,6.661966866408178,8.282208588957054,12.036336109008326,4.9046321525885554,-8.985360928823825,4.438284391373219,5.30035335689046,1,0,0,0,0,1,1,0,0,0,0
10,41.721474,-87.648064,8,10,2,1,31,8,2007,14.26,80.25,8.0,0.0,15.5,0.0,29.99,2.8,11.0,54.77,17.75,0,6.661966866408178,8.282208588957054,12.036336109008326,4.9046321525885554,-8.985360928823825,4.438284391373219,5.30035335689046,0,1,0,0,0,1,1,0,0,0,0
10,41.721474,-87.648064,8,1,2,1,31,8,2007,14.26,80.25,8.0,0.0,15.5,0.0,29.99,2.8,11.0,54.77,17.75,0,6.661966866408178,8.282208588957054,12.036336109008326,4.9046321525885554,-8.985360928823825,4.438284391373219,5.30035335689046,0,0,1,0,0,1,1,0,0,0,0
10,41.721474,-87.648064,8,9,3,2,31,8,2007,14.24,81.25,8.0,0.0,16.5,0.0,29.96,6.0,24.5,59.91,15.25,0,6.661966866408178,8.282208588957054,12.036336109008326,4.9046321525885554,3.6585365853658534,3.6585365853658534,3.6585365853658534,0,1,0,0,0,1,1,0,0,0,0
10,41.721474,-87.648064,8,1,3,2,31,8,2007,14.24,81.25,8.0,0.0,16.5,0.0,29.96,6.0,24.5,59.91,15.25,0,6.661966866408178,8.282208588957054,12.036336109008326,4.9046321525885554,3.6585365853658534,3.6585365853658534,3.6585365853658534,0,0,1,0,0,1,1,0,0,0,0
10,41.721474,-87.648064,8,5,1,7,32,8,2007,14.13,82.0,9.0,0.0,17.5,0.685,29.75,6.25,24.5,74.27,9.0,0,6.661966866408178,8.282208588957054,12.036336109008326,7.906976744186046,6.145251396648044,6.145251396648044,6.145251396648044,0,1,0,0,0,1,1,0,0,0,0
10,41.721474,-87.648064,8,2,1,7,32,8,2007,14.13,82.0,9.0,0.0,17.5,0.685,29.75,6.25,24.5,74.27,9.0,0,6.661966866408178,8.282208588957054,12.036336109008326,7.906976744186046,6.145251396648044,6.145251396648044,6.145251396648044,0,0,1,0,0,1,1,0,0,0,0
10,41.721474,-87.648064,8,20,2,15,33,8,2007,13.55,76.0,4.0,0.0,11.5,0.53,29.880000000000003,4.15,6.5,76.29,8.0,0,6.661966866408178,8.282208588957054,12.036336109008326,15.750915750915752,-15.185823283288212,8.925588065703684,-0.059772863120141295,1,0,0,0,0,1,1,0,0,0,0
10,41.721474,-87.648064,8,24,2,15,33,8,2007,13.55,76.0,4.0,0.0,11.5,0.53,29.880000000000003,4.15,6.5,76.29,8.0,0,6.661966866408178,8.282208588957054,12.036336109008326,15.750915750915752,-15.185823283288212,8.925588065703684,-0.059772863120141295,0,1,0,0,0,1,1,0,0,0,0
10,41.721474,-87.648064,8,15,1,21,34,8,2007,13.4,77.5,7.0,0.0,12.5,0.0055,29.9,3.65,17.5,77.74,7.5,0,6.661966866408178,8.282208588957054,12.036336109008326,17.16937354988399,17.12707182320442,10.981820426556377,17.12707182320442,1,0,0,0,0,1,1,0,0,0,0
